prompt_id,type,winner,prompt,target,tier,source,tokens_approx,pc1,pc2,pc3,length_resid_pc1,length_resid_pc2,length_resid_pc3
rn_seed_0053,reasoning_numerical,off,"A small score table is shown below:
Ada: 13
Bo: 14
Cy: 13
Di: 9
Add Ada and Di's scores together. Then subtract the sum of Bo and Cy's scores. What is the result?
Answer:", -5,brief,rn_table_brief,45,-10.234207,2.952207,0.21301,-11.70081,0.442967,0.497167
rn_seed_0060,reasoning_numerical,constant_2.6,"A total of 42 points is shared in the ratio 1:2. How many points does the first part receive?
Answer:", 14,short,rn_ratio,26,-2.085542,4.667052,-0.112821,-6.376459,-2.650754,-0.546085
rn_seed_0061,reasoning_numerical,late_boost_bal_0.60,"Scores are:
Ada: 10
Bo: 10
Cy: 10
Add the highest and lowest score.
Answer:", 20,short,rn_table,19,-2.927387,1.341454,-3.015195,-7.110134,0.28885,3.526735
rn_seed_0063,reasoning_numerical,constant_2.6,"How many numbers are both greater than 10 and divisible by 3 in: 7, 11, 13, 3, 5, 16, 23, 4
Answer:", 0,short,rn_constraints,28,-4.81975,5.557164,-0.275656,-9.02811,-2.839218,-0.203319
rn_seed_0064,reasoning_numerical,constant_2.6,"There are 25 blocks. 2 groups of 5 are used. How many blocks remain?
Answer:", 15,short,rn_group,19,0.386065,4.418929,-0.153943,-4.710519,-2.790316,-0.647079
rn_seed_0065,reasoning_numerical,constant_2.6,"Consider these numbers: 8, 13, 12, 15. First find their average. Then add the first number in the list to that average. What is the result?
Answer:", 20,brief,rn_average_brief,35,-8.101121,5.547047,-1.286157,-11.309147,-3.003953,0.631222
rn_seed_0066,reasoning_numerical,constant_2.6,"There are 39 apples. 2 groups of 7 are used. How many apples remain?
Answer:", 25,short,rn_group,19,0.3825,4.280656,-0.109086,-4.681639,-2.644723,-0.655624
rn_seed_0067,reasoning_numerical,constant_2.6,"First total: 10 + 20. Second total: 12 + 17. Which is larger: first, second, or equal?
Answer:", first,short,rn_compare,23,-4.210477,2.50322,0.748471,-8.249711,0.271962,-0.46015
rn_seed_0069,reasoning_numerical,off,"A small score table is shown below:
Ada: 10
Bo: 17
Cy: 17
Di: 6
Add Ada and Di's scores together. Then subtract the sum of Bo and Cy's scores. What is the result?
Answer:", -18,brief,rn_table_brief,45,-10.147598,2.802398,0.195381,-11.578365,0.552328,0.538542
rn_seed_0072,reasoning_numerical,constant_2.6,"The temperature starts at 0 degrees, rises by 4, then falls by 2. What is the final temperature?
Answer:", 2,short,rn_signed,24,-2.206607,5.12255,0.647069,-6.871637,-2.655113,-1.273411
rn_seed_0074,reasoning_numerical,constant_2.6,"Consider these numbers: 17, 8, 16, 7. First find their average. Then add the first number in the list to that average. What is the result?
Answer:", 29,brief,rn_average_brief,35,-8.069306,5.383788,-1.37159,-11.23625,-2.883221,0.749242
rn_seed_0075,reasoning_numerical,constant_2.6,"Mia had 35 stickers. Then mia got 11 more and later gave away 3. How many stickers does mia have now?
Answer:", 43,short,rn_word,28,-2.830847,4.853502,1.517555,-6.957619,-2.266905,-2.126057
rn_seed_0076,reasoning_numerical,constant_2.6,"Convert 10 hours to minutes.
Answer:", 600,short,rn_units,7,8.076914,2.311598,-1.315431,1.888082,-2.319231,0.597506
rn_seed_0078,reasoning_numerical,constant_2.6,"A total of 36 points is shared in the ratio 4:4. How many points does the first part receive?
Answer:", 18,short,rn_ratio,26,-2.104261,4.558594,-0.281977,-6.358506,-2.61475,-0.368706
rn_seed_0081,reasoning_numerical,constant_2.6,"Find the difference between the largest and smallest numbers in: 32, 8, 26, 16, 47
Answer:", 39,short,rn_ordering,20,-1.238838,4.292936,-0.495485,-6.168071,-2.219862,0.041428
rn_seed_0082,reasoning_numerical,constant_2.6,"A total of 42 points is shared in the ratio 4:1. How many points does the first part receive?
Answer:", 33,short,rn_ratio,26,-1.951032,4.527829,-0.084671,-6.215012,-2.525086,-0.525601
rn_seed_0083,reasoning_numerical,constant_2.6,"Scores are:
Ada: 6
Bo: 6
Cy: 3
Add the highest and lowest score.
Answer:", 9,short,rn_table,19,-1.701221,1.306667,-2.701878,-5.906013,0.010125,2.982014
rn_seed_0084,reasoning_numerical,constant_2.6,"What is the average of these numbers: 14, 18, 6, 22
Answer:", 15,short,rn_average,15,0.389216,4.177029,-1.267474,-5.124062,-2.436893,0.839254
rn_seed_0085,reasoning_numerical,constant_2.6,"A train travels at 40 miles per hour for 2 hours. How far does it travel?
Answer:", 80,short,rn_rate,22,0.723715,3.971466,0.02938,-3.950437,-2.417561,-0.660291
rn_seed_0086,reasoning_numerical,constant_2.6,"How many numbers are both greater than 10 and divisible by 3 in: 20, 10, 2, 21, 24, 1, 9, 12
Answer:", 3,short,rn_constraints,28,-4.525404,5.265636,-0.294414,-8.679332,-2.599482,-0.105984
rn_seed_0087,reasoning_numerical,constant_2.6,"Scores are:
Ada: 11
Bo: 6
Cy: 8
Add the highest and lowest score.
Answer:", 17,short,rn_table,19,-1.995889,1.434512,-2.796538,-6.231652,0.002613,3.14848
rn_seed_0088,reasoning_numerical,constant_2.6,"Scores are:
Ada: 5
Bo: 6
Cy: 10
Add the highest and lowest score.
Answer:", 15,short,rn_table,19,-1.449782,1.077276,-2.912756,-5.604917,0.116214,3.21022
rn_seed_0091,reasoning_numerical,off,"A small score table is shown below:
Ada: 5
Bo: 16
Cy: 14
Di: 16
Add Ada and Di's scores together. Then subtract the sum of Bo and Cy's scores. What is the result?
Answer:", -9,brief,rn_table_brief,45,-10.009602,2.865661,0.246818,-11.45804,0.452147,0.434356
rn_seed_0092,reasoning_numerical,constant_2.6,"A sequence starts at 9 and increases by 3. After writing 5 numbers, add the first and last. Result:
Answer:", 30,short,rn_sequence,26,-1.210809,3.206468,-0.238807,-5.159586,-1.542592,-0.132265
rn_seed_0094,reasoning_numerical,constant_2.6,"What is the remainder when 66 is divided by 7?
Answer:", 3,short,rn_modulo,14,5.014678,1.39246,-1.413063,-0.017147,-1.203772,0.988147
rn_seed_0095,reasoning_numerical,constant_2.6,"Mia started the day with 38 marbles. In the morning, mia received 9 more. Later that afternoon, mia found 10 extra marbles in a drawer. Before going home, mia gave 8 marbles to a friend. How many marbles does mia have now?
Answer:", 49,brief,rn_word_brief,55,-7.849249,5.7427,1.797337,-8.921386,-3.157096,-2.692999
rn_seed_0096,reasoning_numerical,constant_2.6,"A small score table is shown below:
Ada: 9
Bo: 6
Cy: 7
Di: 8
Add Ada and Di's scores together. Then subtract the sum of Bo and Cy's scores. What is the result?
Answer:", 4,brief,rn_table_brief,45,-9.551268,2.752718,0.636008,-10.992905,0.538844,0.019708
rn_seed_0098,reasoning_numerical,constant_2.6,"Sara started the day with 33 stickers. In the morning, sara received 4 more. Later that afternoon, sara found 7 extra stickers in a drawer. Before going home, sara gave 6 stickers to a friend. How many stickers does sara have now?
Answer:", 38,brief,rn_word_brief,55,-8.660244,5.732604,1.369227,-9.711564,-2.965472,-2.083169
rn_seed_0099,reasoning_numerical,constant_2.6,"An item costs 30 dollars and is discounted by 10%. What is the final price?
Answer:", 27,short,rn_percent,20,-0.447635,4.505596,-0.001342,-5.437505,-2.604445,-0.672131
rn_seed_0100,reasoning_numerical,constant_2.6,"An item costs 20 dollars and is discounted by 20%. What is the final price?
Answer:", 16,short,rn_percent,20,-0.376558,4.55699,-0.161261,-5.372848,-2.736607,-0.553279
rn_seed_0101,reasoning_numerical,constant_2.6,"A sequence starts at 8 and increases by 4. After writing 6 numbers, add the first and last. Result:
Answer:", 36,short,rn_sequence,26,-0.989891,3.192874,-0.093503,-4.93152,-1.617281,-0.357348
